x1,x2,x3,dates,target_dates,target_sunspots
-19.790537578663294,113.15380066365786,71.12028482342639,1752-01-31,1762-10-31,69.3
-29.424449960141892,112.67159620787427,66.73048159771815,1752-02-29,1762-11-30,77.8
-17.928111180154236,112.70980885004064,69.29953086892563,1752-03-31,1762-12-31,77.2
-2.4662034345128383,117.20018118790553,55.894297144854065,1752-04-30,1763-01-31,56.5
13.248285488901427,114.6188120981495,72.2508665474626,1752-05-31,1763-02-28,31.9
11.43011883192466,113.44408519285423,77.93747952225412,1752-06-30,1763-03-31,34.2
26.933903279572256,115.38497877947748,73.70947075724436,1752-07-31,1763-04-30,32.9
19.687340447536258,116.38823543169386,70.02378305922507,1752-08-31,1763-05-31,32.7
-1.790030552179662,114.23400109654997,69.50704380451863,1752-09-30,1763-06-30,35.8
-16.978437553048117,115.07966469133324,58.485306256681966,1752-10-31,1763-07-31,54.2
-17.00709324315268,102.1550822704625,112.22594863549762,1752-11-30,1763-08-31,26.5
-21.094165592538797,111.4510768613468,73.63537725472753,1752-12-31,1763-09-30,68.1
-26.242645916369227,112.65786899896425,61.67982719196534,1753-01-31,1763-10-31,46.3
-41.0725632718485,112.96670643067772,53.4180648762882,1753-02-28,1763-11-30,60.9
-29.10116576956239,111.61511180007254,64.31034063314881,1753-03-31,1763-12-31,61.4
-29.067441183254882,110.8996677829096,67.79258474858479,1753-04-30,1764-01-31,59.7
-31.791746392844313,109.92399125801887,71.09259594539103,1753-05-31,1764-02-29,59.7
-42.332255340488764,108.81286986419028,70.2815202648246,1753-06-30,1764-03-31,40.2
-39.636112493259944,107.81636351923616,79.75754100543381,1753-07-31,1764-04-30,34.4
-53.902261146966545,106.26444074147491,76.88913572698195,1753-08-31,1764-05-31,44.3
-64.7158453593727,110.76018266896966,51.61991734561456,1753-09-30,1764-06-30,30.0
-68.27848587753894,113.5426124048669,39.99814555678956,1753-10-31,1764-07-31,30.0
-78.07111237411439,112.17561855302573,42.489699431968646,1753-11-30,1764-08-31,30.0
-86.36363018865958,106.87353164205473,63.549271632024265,1753-12-31,1764-09-30,28.2
-101.15851614591342,105.18191754164319,61.55443206802493,1754-01-31,1764-10-31,28.0
-113.51448170634555,106.10995332517885,54.517578888482056,1754-02-28,1764-11-30,26.0
-119.93703411820549,102.04104130095848,71.6724778552105,1754-03-31,1764-12-31,25.7
-128.0624815086791,101.28167386820289,69.6080492619928,1754-04-30,1765-01-31,24.0
-128.89428519495976,101.18911591431471,68.32047468473543,1754-05-31,1765-02-28,26.0
-129.9409044086817,105.86736297628113,45.0880104396222,1754-06-30,1765-03-31,25.0
-120.27094937526078,101.1251652107039,70.27045574498766,1754-07-31,1765-04-30,22.0
-123.343965404527,106.58342789870373,43.80905937572638,1754-08-31,1765-05-31,20.2
-129.94322389761422,111.85580515265073,19.322379993721082,1754-09-30,1765-06-30,20.0
-120.2467318408775,111.17914567310949,26.688291104538568,1754-10-31,1765-07-31,27.0
-123.74893981302317,111.02098633067207,25.269514394254262,1754-11-30,1765-08-31,29.7
-132.3047491222501,107.55195479889483,36.487570767442996,1754-12-31,1765-09-30,16.0
-140.49505233267845,106.76800742923596,32.59244092265218,1755-01-31,1765-10-31,14.0
