x1,x2,x3,dates,target_dates,target_sunspots
-28.857497241606264,-126.43658675030305,34.923827491932784,1973-12-31,1984-01-31,
-37.08004570406652,-127.10463216277823,28.855184698618494,1974-01-31,1984-02-29,
-33.425711564305146,-127.70488416643975,34.89304914537078,1974-02-28,1984-03-31,
-40.084029114818804,-124.90563999717715,21.70050816167663,1974-03-31,1984-04-30,
-44.01598643967405,-125.00918003765382,18.526164190524362,1974-04-30,1984-05-31,
-42.14848029533462,-123.15340232348598,11.650363378026471,1974-05-31,1984-06-30,
-37.456001797746346,-121.6100692021468,7.206420607463623,1974-06-30,1984-07-31,
-29.638432909737077,-122.9438361427907,11.88012345801154,1974-07-31,1984-08-31,
-29.162578014125227,-119.72369748877891,-0.07229312761483567,1974-08-31,1984-09-30,
-18.903531560236964,-116.37444269967443,-8.950075869186334,1974-09-30,1984-10-31,
-20.041303392083936,-115.19627587106318,-15.691944707680992,1974-10-31,1984-11-30,
-30.624689957641994,-116.2596003826729,-16.332409347391778,1974-11-30,1984-12-31,
-37.09763459866668,-121.15923272972302,1.9111449804278644,1974-12-31,1985-01-31,
-47.51150043976489,-120.61585595512612,-6.367632099436352,1975-01-31,1985-02-28,
-61.73546316453024,-127.09363191477348,14.50340873738476,1975-02-28,1985-03-31,
-72.34787657937082,-127.55159611921299,13.317567154007124,1975-03-31,1985-04-30,
-81.06451439304453,-128.39555977601933,16.35458073863248,1975-04-30,1985-05-31,
-95.99605130357455,-131.19496325262244,20.569731219963703,1975-05-31,1985-06-30,
-102.51611598702885,-132.5766873963227,23.04946715745867,1975-06-30,1985-07-31,
-97.51783499079205,-128.2211807335677,6.152393903958632,1975-07-31,1985-08-31,
-93.10939957465666,-125.96303332993216,-3.977387025452522,1975-08-31,1985-09-30,
-86.18179244832028,-127.02272654469023,5.929694982993932,1975-09-30,1985-10-31,
-93.39190865822535,-124.6228358311435,-7.292588574571324,1975-10-31,1985-11-30,
-99.70620007333687,-120.52587503301338,-26.895946782993807,1975-11-30,1985-12-31,
-102.38699919213803,-121.55942029656418,-23.35818680605467,1975-12-31,1986-01-31,
-104.6638942616246,-123.22752077455773,-20.628271879081016,1976-01-31,1986-02-28,
-117.29844304297171,-124.57513941247112,-19.64858883575545,1976-02-29,1986-03-31,
-121.31073549297338,-124.45498752611394,-23.089091760348634,1976-03-31,1986-04-30,
-115.97656946240147,-127.2691989266216,-9.601130920119395,1976-04-30,1986-05-31,
-115.22654199249027,-124.5775238766805,-19.73271933385707,1976-05-31,1986-06-30,
-118.51712904818935,-124.10762027891357,-22.87865337357053,1976-06-30,1986-07-31,
-116.21842506984568,-124.43524348314243,-17.461610229993966,1976-07-31,1986-08-31,
-114.73108898097819,-122.39051353715065,-26.508426632031977,1976-08-31,1986-09-30,
-116.17064651925186,-127.80191764885426,-6.714025539077736,1976-09-30,1986-10-31,
-116.99154027026457,-123.27754805250515,-25.126231909411363,1976-10-31,1986-11-30,
-124.59156622809834,-121.10666214968488,-37.095088588006455,1976-11-30,1986-12-31,
-127.4091288072578,-120.19764205123423,-42.869943419969914,1976-12-31,1987-01-31,
-125.68442680233218,-121.33001305033035,-42.05503173037006,1977-01-31,1987-02-28,
-119.85985972682074,-119.03647820994807,-50.323892816540955,1977-02-28,1987-03-31,
-118.81320818775879,-119.05228113034725,-48.505418985210106,1977-03-31,1987-04-30,
-120.49017102243843,-121.61272000357611,-39.661700663310405,1977-04-30,1987-05-31,
-121.78999058732965,-121.63746561061706,-40.34224509802491,1977-05-31,1987-06-30,
-107.8352075649578,-118.86473204749389,-47.517386745033455,1977-06-30,1987-07-31,
-103.01459960247831,-122.86247901583698,-29.556250997464982,1977-07-31,1987-08-31,
-93.2810730728025,-119.55245524312976,-37.88916945930916,1977-08-31,1987-09-30,
-89.49197078035203,-116.37985552762206,-52.46664230396498,1977-09-30,1987-10-31,
-73.84374340631696,-114.79208224772071,-54.11362959285165,1977-10-31,1987-11-30,
-71.9056723738002,-111.55660893974607,-65.5446747926057,1977-11-30,1987-12-31,
-63.6241621807174,-108.83110565206067,-73.86321737274737,1977-12-31,1988-01-31,
-56.02108291751037,-108.20744035752506,-78.36902326478067,1978-01-31,1988-02-29,
-23.81776840762335,-101.24899675055762,-97.43848612909552,1978-02-28,1988-03-31,
-4.322422470884748,-99.5182026745127,-97.96483106490571,1978-03-31,1988-04-30,
21.52879212893553,-93.77166600289708,-113.85437184439584,1978-04-30,1988-05-31,
37.29411666395906,-91.73841057054076,-116.76476600675522,1978-05-31,1988-06-30,
67.96991479437932,-88.87844743888671,-116.77224008968078,1978-06-30,1988-07-31,
70.85786111003463,-90.24219060601033,-110.5937333421553,1978-07-31,1988-08-31,
75.96440170893412,-94.9115483585738,-86.63884547467943,1978-08-31,1988-09-30,
100.06440182021755,-86.44317235392747,-114.21475605890636,1978-09-30,1988-10-31,
124.22581571461552,-82.57076149940796,-122.29523021861684,1978-10-31,1988-11-30,
125.28510908296641,-81.45793596718244,-128.84766039269914,1978-11-30,1988-12-31,
144.6473766859283,-78.759926344079,-131.51508560970086,1978-12-31,1989-01-31,
180.31074164643,-74.24519304549028,-143.45560260835845,1979-01-31,1989-02-28,
221.6252264194544,-70.64095901614557,-141.04449711191816,1979-02-28,1989-03-31,
242.9218803024149,-69.00843726420989,-141.41811262355608,1979-03-31,1989-04-30,
234.18447629393899,-72.5819686418544,-126.28468705747109,1979-04-30,1989-05-31,
237.32923085467993,-71.3262920455712,-130.65298831238482,1979-05-31,1989-06-30,
264.08981820845827,-70.98231220339227,-120.63022250824775,1979-06-30,1989-07-31,
272.99494960162923,-64.79602636136532,-145.70925758025083,1979-07-31,1989-08-31,
270.4751083624776,-68.00542547182192,-134.35670505894942,1979-08-31,1989-09-30,
317.6684970697494,-65.60274672086932,-124.47551563528239,1979-09-30,1989-10-31,
338.3594177834669,-62.69678019010034,-131.30291926874065,1979-10-31,1989-11-30,
360.8257603294764,-54.262849768610295,-159.71313677022778,1979-11-30,1989-12-31,
386.3561657751964,-55.95279560421085,-141.13162181236964,1979-12-31,1990-01-31,
402.28587077482746,-59.08711676191961,-122.51588608425425,1980-01-31,1990-02-28,
401.6324721118161,-64.97757039283694,-96.24417350280072,1980-02-29,1990-03-31,
386.79470185430694,-64.76104353410929,-99.91846066825109,1980-03-31,1990-04-30,
377.09287891367546,-68.26757785564627,-89.75977252798366,1980-04-30,1990-05-31,
386.169345684438,-67.28290982000102,-91.38976698165514,1980-05-31,1990-06-30,
390.2889726633168,-72.2466979738004,-69.0237365431664,1980-06-30,1990-07-31,
373.3205513641902,-69.99991794861575,-83.75080257877342,1980-07-31,1990-08-31,
356.75313197094835,-72.48892376957306,-80.11572375735268,1980-08-31,1990-09-30,
386.16754412743035,-82.5905612617923,-21.4976448943785,1980-09-30,1990-10-31,
396.968796072648,-79.62106070643888,-30.953352695377628,1980-10-31,1990-11-30,
385.6137257045074,-75.67610392403391,-52.40104254355519,1980-11-30,1990-12-31,
391.54730516413224,-79.23324488468072,-36.40370619387803,1980-12-31,1991-01-31,
