x1,x2,x3,dates,target_dates,target_sunspots
-21.711070795126567,-124.79217335065208,28.576021642596142,1973-11-30,1984-01-31,
-28.85711680992209,-126.43966739423689,35.10414433854692,1973-12-31,1984-02-29,
-37.07977841553388,-127.11831587823616,29.037099885433882,1974-01-31,1984-03-31,
-33.42527153438341,-127.70900520803677,35.075351622005094,1974-02-28,1984-04-30,
-40.08389001686464,-124.92627825639705,21.878728342707237,1974-03-31,1984-05-31,
-44.01593483686523,-125.03553837332441,18.704926239162447,1974-04-30,1984-06-30,
-42.148778851905774,-123.19259880747875,11.827759563148241,1974-05-31,1984-07-31,
-37.456259334358805,-121.6493677311864,7.380031399316236,1974-06-30,1984-08-31,
-29.63841885060773,-122.97263189957857,12.05422282738622,1974-07-31,1984-09-30,
-29.163114000760633,-119.77354166956273,0.09906512411364944,1974-08-31,1984-10-31,
-18.90429706428569,-116.43278464970797,-8.78410746038704,1974-09-30,1984-11-30,
-20.042420780457743,-115.26866367804132,-15.526049253840583,1974-10-31,1984-12-31,
-30.625513144556884,-116.32694447261537,-16.166936302131234,1974-11-30,1985-01-31,
-37.0976502880976,-121.19585880054429,2.081198434991052,1974-12-31,1985-02-28,
-47.51205718028017,-120.67529514250182,-6.194786799483205,1975-01-31,1985-03-31,
-61.735223945836026,-127.1233397443873,14.68423619424028,1975-02-28,1985-04-30,
-72.34752668797174,-127.58095533903104,13.498379467640989,1975-03-31,1985-05-31,
-81.06429583993989,-128.42790379268476,16.538616355362624,1975-04-30,1985-06-30,
-95.99547690215543,-131.21917002734364,20.756643321007637,1975-05-31,1985-07-31,
-102.5154144161,-132.59776260866346,23.238227772174234,1975-06-30,1985-08-31,
-97.51767479535516,-128.26539168969808,6.335552230593845,1975-07-31,1985-09-30,
-93.10942962130243,-126.01767779389053,-3.798175830938787,1975-08-31,1985-10-31,
-86.1816006283542,-127.06332309212728,6.110123595721734,1975-09-30,1985-11-30,
-93.39193362093916,-124.67836065022915,-7.116206887923863,1975-10-31,1985-12-31,
-99.70717355170002,-120.61965465574174,-26.721408025638212,1975-11-30,1986-01-31,
-102.3878092154852,-121.64734083945335,-23.182620354438836,1975-12-31,1986-02-28,
-104.66428264318454,-123.30433170645989,-20.45272891084035,1976-01-31,1986-03-31,
-117.29884249377331,-124.65447005642952,-19.47016888830707,1976-02-29,1986-04-30,
-121.31123966912797,-124.54045784711754,-22.910399606973154,1976-03-31,1986-05-31,
-115.97668054642075,-127.33539702213108,-9.41905791439971,1976-04-30,1986-06-30,
-115.22680600633758,-124.65292451389972,-19.5555197410556,1976-05-31,1986-07-31,
-118.51756978012068,-124.19031008696852,-22.701166044631428,1976-06-30,1986-08-31,
-116.21910776614108,-124.52015356506962,-17.28079539277292,1976-07-31,1986-09-30,
-114.73197198576784,-122.48592309184565,-26.33080161465618,1976-08-31,1986-10-31,
-116.17077233232409,-127.86677856366248,-6.530477678982562,1976-09-30,1986-11-30,
-116.99214486187584,-123.36543783497717,-24.94917057620522,1976-10-31,1986-12-31,
-124.59246249671327,-121.21073278633773,-36.92089680791441,1976-11-30,1987-01-31,
-127.41012663224664,-120.30858751346281,-42.69723305803931,1976-12-31,1987-02-28,
-125.68550813797927,-121.44434300474495,-41.879458953053515,1977-01-31,1987-03-31,
-119.86103225085255,-119.15677883015452,-50.15287553087472,1977-02-28,1987-04-30,
-118.81434428614077,-119.16988404812099,-48.334445259236354,1977-03-31,1987-05-31,
-120.49091211435868,-121.71544944776768,-39.488261446648316,1977-04-30,1987-06-30,
-121.79094920586626,-121.74697224704278,-40.167015976312584,1977-05-31,1987-07-31,
-107.83642542229579,-118.982440140241,-47.34619931526928,1977-06-30,1987-08-31,
-103.01508832078255,-122.9493969376231,-29.38178564564199,1977-07-31,1987-09-30,
-93.2819084732569,-119.65065157668408,-37.71899460025455,1977-08-31,1987-10-31,
-89.49341836318743,-116.50289275034739,-52.2990795727736,1977-09-30,1987-11-30,
-73.84522700696967,-114.91382416223206,-53.949159869298434,1977-10-31,1987-12-31,
-71.9073142052655,-111.68795485832227,-65.38619210710092,1977-11-30,1988-01-31,
-63.62622545536976,-108.97677448340879,-73.70734793284504,1977-12-31,1988-02-29,
-56.0235232760938,-108.36623396638042,-78.2118063805475,1978-01-31,1988-03-31,
-23.8207979515897,-101.42787000597878,-97.29200532605371,1978-02-28,1988-04-30,
-4.325383429385826,-99.6911647674603,-97.82257182863427,1978-03-31,1988-05-31,
21.525531171855707,-93.95622207133611,-113.7225424925551,1978-04-30,1988-06-30,
37.290350279446734,-91.93506725318477,-116.63309895657358,1978-05-31,1988-07-31,
67.96600324645647,-89.0722621114439,-116.6450631729758,1978-06-30,1988-08-31,
70.85419560654483,-90.42545588698324,-110.46542273524067,1978-07-31,1988-09-30,
75.96146210833506,-95.05996189047329,-86.50512254606406,1978-08-31,1988-10-31,
100.06000192896711,-86.64192358102473,-114.0881138018185,1978-09-30,1988-11-30,
124.2209771673794,-82.78076465155664,-122.17351014114037,1978-10-31,1988-12-31,
125.28140880236879,-81.64045899961788,-128.73834918652722,1978-11-30,1989-01-31,
144.6429062312329,-78.96039131900937,-131.4049292085644,1978-12-31,1989-02-28,
180.30498557342935,-74.48227947700329,-143.3450631364853,1979-01-31,1989-03-31,
221.61966027023828,-70.86166063489844,-140.94248340179877,1979-02-28,1989-04-30,
242.91702507689146,-69.20543062040367,-141.3254659004609,1979-03-31,1989-05-31,
234.17937730754412,-72.77834492068759,-126.18139929036862,1979-04-30,1989-06-30,
237.3238027002148,-71.53372035474293,-130.54976369599393,1979-05-31,1989-07-31,
264.0841691968081,-71.18404138882543,-120.5249919350081,1979-06-30,1989-08-31,
272.9892113825902,-65.01251382681274,-145.6178832432356,1979-07-31,1989-09-30,
270.4700731185181,-68.19718073009771,-134.26398229683429,1979-08-31,1989-10-31,
317.6628621768157,-65.79457899776772,-124.38173002378123,1979-09-30,1989-11-30,
338.3532786057486,-62.90239340426655,-131.21152413075282,1979-10-31,1989-12-31,
360.8193910579056,-54.48564076567304,-159.6391102761565,1979-11-30,1990-01-31,
386.35000593521653,-56.15345900036786,-141.05439256731117,1979-12-31,1990-02-28,
402.27975325746525,-59.27366225330549,-122.4311209501283,1980-01-31,1990-03-31,
401.6270383937513,-65.13067880935645,-96.1510509325557,1980-02-29,1990-04-30,
386.7891752913116,-64.92112664365759,-99.8250394222238,1980-03-31,1990-05-31,
377.0877446652319,-68.41385771679904,-89.66180911469324,1980-04-30,1990-06-30,
386.1638500621969,-67.43830530056688,-91.29099457419505,1980-05-31,1990-07-31,
390.2846872840002,-72.35558033280287,-68.9233593914266,1980-06-30,1990-08-31,
373.31613110220815,-70.12386328548932,-83.65487553737255,1980-07-31,1990-09-30,
356.748522136543,-72.62009797353878,-80.0129299407787,1980-08-31,1990-10-31,
386.16369166917207,-82.66104560837624,-21.375905933142434,1980-09-30,1990-11-30,
396.9649062105017,-79.6956171677037,-30.838095677683274,1980-10-31,1990-12-31,
385.6097317703207,-75.76774592434865,-52.29458468514903,1980-11-30,1991-01-31,
391.54369914669473,-79.30456352043491,-36.29219203580373,1980-12-31,1991-02-28,
377.52803204038463,-89.12913417471968,-1.1583541277620517,1981-01-31,1991-03-31,
375.00845569469493,-93.19672812596856,11.779028477400015,1981-02-28,1991-04-30,
362.2755488363697,-91.7308593523284,1.4820626807098347,1981-03-31,1991-05-31,
371.6555376880682,-91.46531639381249,1.60180845230092,1981-04-30,1991-06-30,
367.29872799130743,-94.19464469319995,15.358286983945625,1981-05-31,1991-07-31,
338.9434220036293,-102.24231125546909,40.25309703333828,1981-06-30,1991-08-31,
325.21742053411134,-99.69130933755918,23.81008042498077,1981-07-31,1991-09-30,
338.00799607615613,-93.4993964703309,1.016428844594728,1981-08-31,1991-10-31,
373.63119511298953,-107.0244269586898,68.79945629053701,1981-09-30,1991-11-30,
384.19063637188333,-102.95357564575687,55.74384291244652,1981-10-31,1991-12-31,
370.19532453941423,-99.17654770567867,35.22930263679515,1981-11-30,1992-01-31,
384.7147192021124,-101.66878094925048,50.83778605128383,1981-12-31,1992-02-29,
368.02618577422237,-109.11311293451828,69.0612782970853,1982-01-31,1992-03-31,
380.8415150312556,-102.94566295056215,49.30743540293905,1982-02-28,1992-04-30,
372.9705024652022,-100.34677589628382,33.25789843354303,1982-03-31,1992-05-31,
368.51852999587123,-100.57946165794102,37.88350889270726,1982-04-30,1992-06-30,
331.8766496106994,-112.94445589431004,76.9441115198726,1982-05-31,1992-07-31,
305.06048131012204,-115.453159627299,74.77831905129929,1982-06-30,1992-08-31,
300.6718595435412,-117.884727962452,84.44820603604843,1982-07-31,1992-09-30,
300.14351185375364,-115.98285481535004,78.11266293837681,1982-08-31,1992-10-31,
294.02381872900725,-126.50266206329349,118.33131779639841,1982-09-30,1992-11-30,
272.8536040757481,-129.57967999224923,123.6717949022506,1982-10-31,1992-12-31,
254.2038211183037,-128.17298914028376,108.80798235400684,1982-11-30,1993-01-31,
274.4640356254984,-127.49266309512211,115.08472407161277,1982-12-31,1993-02-28,
241.29765251376418,-121.5827678532002,70.45355960937118,1983-01-31,1993-03-31,
233.93696305478394,-128.5979346426617,103.7305638877103,1983-02-28,1993-04-30,
205.5728888852111,-127.39167779996261,89.98985768058655,1983-03-31,1993-05-31,
189.79781133315467,-136.5843031844672,120.20633418487658,1983-04-30,1993-06-30,
180.02013611689256,-134.4142957382498,102.01548894462155,1983-05-31,1993-07-31,
176.5266208701546,-127.47087299080522,71.19628189387575,1983-06-30,1993-08-31,
169.97694782585373,-130.23871311884216,83.24172964001511,1983-07-31,1993-09-30,
166.12872668981282,-132.32542922122167,91.81975924115841,1983-08-31,1993-10-31,
164.33423083049917,-138.17541497647346,117.66721308713721,1983-09-30,1993-11-30,
148.53616929148998,-140.7405152030788,121.84455719868801,1983-10-31,1993-12-31,
120.59691122836904,-139.82207392715063,108.85207317719058,1983-11-30,1994-01-31,
105.79162845373341,-149.21254356335174,144.16368618068032,1983-12-31,1994-02-28,
