x1,x2,x3,dates,target_dates,target_sunspots
-37.08076658699799,-127.10024219764823,28.631878716320415,1974-01-31,1984-01-31,
-33.42656557070772,-127.70959801019717,34.66841544783509,1974-02-28,1984-02-29,
-40.0846271198006,-124.89400021739922,21.482488391648015,1974-03-31,1984-03-31,
-44.01642058462394,-124.9898267858436,18.30710987219286,1974-04-30,1984-04-30,
-42.14865443286604,-123.1240702501649,11.434838514833471,1974-05-31,1984-05-31,
-37.45592048070329,-121.57341402574338,6.993401090065586,1974-06-30,1984-06-30,
-29.63871673139464,-122.91846666424695,11.666116453061644,1974-07-31,1984-07-31,
-29.162315511565417,-119.67878652108871,-0.28093770718198513,1974-08-31,1984-08-31,
-18.902544835695853,-116.31092042536122,-9.15473192353203,1974-09-30,1984-09-30,
-20.040408626222675,-115.1286945639581,-15.892119881219932,1974-10-31,1984-10-31,
-30.62341405215764,-116.18041635870276,-16.538051928073198,1974-11-30,1984-11-30,
-37.09728316716936,-121.11142146167539,1.6979691998513629,1974-12-31,1984-12-31,
-47.51123752642588,-120.56028632163516,-6.577690286631517,1975-01-31,1985-01-31,
-61.73573910414665,-127.0608857847849,14.278634657384922,1975-02-28,1985-02-28,
-72.34823296763842,-127.51737487256263,13.09230414055978,1975-03-31,1985-03-31,
-81.0652461266757,-128.3705832152154,16.129551220415653,1975-04-30,1985-04-30,
-95.99690682386522,-131.17114242793286,20.338133063738287,1975-05-31,1985-05-31,
-102.51713430361079,-132.5560874047559,22.815335378926967,1975-06-30,1985-06-30,
-97.51791324276685,-128.1693162690505,5.924145917679917,1975-07-31,1985-07-31,
-93.10910874035632,-125.89594755570478,-4.201434473157642,1975-08-31,1985-08-31,
-86.18208570934583,-126.97838721745909,5.706187167123708,1975-09-30,1985-09-30,
-93.39186438243311,-124.55965459012236,-7.511011445588036,1975-10-31,1985-10-31,
-99.70552758590807,-120.43332723009482,-27.10651598201353,1975-11-30,1985-11-30,
-102.38594931575156,-121.46095843828222,-23.574682796239124,1975-12-31,1985-12-31,
-104.66309386979178,-123.1342522171664,-20.847244595644167,1976-01-31,1986-01-31,
-117.2981659513872,-124.49046647322022,-19.867143540846186,1976-02-29,1986-02-28,
-121.31008930796368,-124.35839540221951,-23.309671325400824,1976-03-31,1986-03-31,
-115.97645891918776,-127.19502044799893,-9.826325542430187,1976-04-30,1986-04-30,
-115.22606758068063,-124.48882238569426,-19.95269658310897,1976-05-31,1986-05-31,
-118.51681647303708,-124.01922340332243,-23.095839265175417,1976-06-30,1986-06-30,
-116.21829553759001,-124.35677075262336,-17.678978799798507,1976-07-31,1986-07-31,
-114.73022856208557,-122.28983685473536,-26.72509117261108,1976-08-31,1986-08-31,
-116.17069511775595,-127.73350187612847,-6.939729862770417,1976-09-30,1986-09-30,
-116.99079863333526,-123.1791240234927,-25.3443535967963,1976-10-31,1986-10-31,
-124.59054985786763,-120.99171162771134,-37.308412116482614,1976-11-30,1986-11-30,
-127.40789509353799,-120.07276340639115,-43.08189302409477,1976-12-31,1986-12-31,
-125.68326374588028,-121.20562786026298,-42.26917220454296,1977-01-31,1987-01-31,
-119.85804556083247,-118.89333460158099,-50.53617239908553,1977-02-28,1987-02-28,
-118.81159871697439,-118.91567376287756,-48.71644872515241,1977-03-31,1987-03-31,
-120.4890100847714,-121.49111394977581,-39.87677564128097,1977-04-30,1987-04-30,
-121.78883608573354,-121.51501875426844,-40.55725044788949,1977-05-31,1987-05-31,
-107.83335797768994,-118.72544323381788,-47.72977668822772,1977-06-30,1987-06-30,
-103.01359496916352,-122.75517492452092,-29.774401659388023,1977-07-31,1987-07-31,
-93.27988206821941,-119.43841709210118,-38.09941445236282,1977-08-31,1987-08-31,
-89.49021321478564,-116.24279635268026,-52.671351621803176,1977-09-30,1987-09-30,
-73.84133126109973,-114.64355388390277,-54.31903420221769,1977-10-31,1987-10-31,
-71.90300321957744,-111.39534689423462,-65.74255983644836,1977-11-30,1987-11-30,
-63.621323277620434,-108.66215959722062,-74.05451633909637,1977-12-31,1987-12-31,
-56.01788973423327,-108.02753138433941,-78.56064482731178,1978-01-31,1988-01-31,
-23.813086343638222,-101.0307268749879,-97.62146943994225,1978-02-28,1988-02-29,
-4.317900138332311,-99.30748246475451,-98.14210051379281,1978-03-31,1988-03-31,
21.534019532825337,-93.54021826488086,-114.0204334773467,1978-04-30,1988-04-30,
37.29918398739842,-91.51197489382287,-116.92407561040366,1978-05-31,1988-05-31,
67.97574995980455,-88.64375852226439,-116.93009160125897,1978-06-30,1988-06-30,
70.8633108331226,-90.02051101104517,-110.75284953307735,1978-07-31,1988-07-31,
75.96898559926207,-94.72820051193659,-86.80609719582448,1978-08-31,1988-08-31,
100.07039415480571,-86.21515664534853,-114.3680320304489,1978-09-30,1988-09-30,
124.23276270190243,-82.32223176158573,-122.44496588041403,1978-10-31,1988-10-31,
125.29242089317749,-81.19627302420463,-128.9964019604219,1978-11-30,1988-11-30,
144.65348581267114,-78.52701539677422,-131.6475715980408,1978-12-31,1988-12-31,
180.31820780096243,-73.98100396858683,-143.58517615131237,1979-01-31,1989-01-31,
221.63395656518145,-70.36317504917137,-141.17485913765051,1979-02-28,1989-02-28,
242.93009436158755,-68.74575488334953,-141.54031328676348,1979-03-31,1989-03-31,
234.1912311931744,-72.36063793578646,-126.40673126405444,1979-04-30,1989-04-30,
237.3368941699414,-71.08331488601655,-130.77821520084888,1979-05-31,1989-05-31,
264.09750125278987,-70.75342768763858,-120.75602868079342,1979-06-30,1989-06-30,
273.0040812433087,-64.51916790980113,-145.8273807280308,1979-07-31,1989-07-31,
270.4830444454942,-67.76101862885834,-134.47511066821443,1979-08-31,1989-08-31,
317.6762921435858,-65.38147307804442,-124.58789576160768,1979-09-30,1989-09-30,
338.3679170520567,-62.459701622843255,-131.41235754651572,1979-10-31,1989-10-31,
360.83591784720653,-53.97480468953359,-159.8104022579775,1979-11-30,1989-11-30,
386.3650439985575,-55.71260300113261,-141.22566465492122,1979-12-31,1989-12-31,
402.2941593770243,-58.877007289905286,-122.61542108821244,1980-01-31,1990-01-31,
401.63972357175544,-64.80936872571615,-96.35389299424584,1980-02-29,1990-02-28,
386.8019983691381,-64.58664901843426,-100.02774750690286,1980-03-31,1990-03-31,
377.0996835887666,-68.10816473236275,-89.87538922627257,1980-04-30,1990-04-30,
386.1765498730509,-67.11562649298908,-91.50573840752652,1980-05-31,1990-05-31,
390.29558263073045,-72.10960377725117,-69.15030850553968,1980-06-30,1990-06-30,
373.3269146340849,-69.8534435888516,-83.86812606181878,1980-07-31,1990-07-31,
356.7589016640657,-72.35326128015562,-80.23524775831403,1980-08-31,1990-08-31,
386.17168293076213,-82.54229512044438,-21.63736563508541,1980-09-30,1990-09-30,
396.97382829787904,-79.54906610021874,-31.091255542172533,1980-10-31,1990-10-31,
385.6193726632954,-75.57219941170648,-52.53110990590419,1980-11-30,1990-11-30,
391.5518232903067,-79.16595375425257,-36.53596506302726,1980-12-31,1990-12-31,
377.53335079572145,-89.09244920196159,-1.4317714516447009,1981-01-31,1991-01-31,
375.0127476286463,-93.2005823602338,11.493265969609011,1981-02-28,1991-02-28,
362.2805565095841,-91.69531344775314,1.1988519274002218,1981-03-31,1991-03-31,
371.66141104931904,-91.41698858074858,1.31369787014524,1981-04-30,1991-04-30,
367.3030465214486,-94.20002148507106,15.066683544696065,1981-05-31,1991-05-31,
338.94487524641556,-102.3351710386804,39.94232265946293,1981-06-30,1991-06-30,
325.2202316689294,-99.7210607280069,23.503196420258725,1981-07-31,1991-07-31,
338.0136684973473,-93.43719589715288,0.7198660712905547,1981-08-31,1991-08-31,
373.6321930109771,-107.18023793950113,68.46574721935578,1981-09-30,1991-09-30,
384.19143740847403,-103.09992432914606,55.43258435909603,1981-10-31,1991-10-31,
370.19730780781305,-99.2606780362981,34.929789340431036,1981-11-30,1991-11-30,
384.71643859659105,-101.78602477646685,50.52600057499683,1981-12-31,1991-12-31,
368.0260012555322,-109.286638499155,68.72774126171333,1982-01-31,1992-01-31,
380.8434187451107,-103.0523433568179,48.98927204632181,1982-02-28,1992-02-29,
372.9734667394873,-100.40145998293589,32.94650233148028,1982-03-31,1992-03-31,
368.5210331683585,-100.65502847573475,37.57342055684317,1982-04-30,1992-04-30,
331.8746706089613,-113.15721642914495,76.60499606064676,1982-05-31,1992-05-31,
