x1,x2,x3,dates,target_dates,target_sunspots
29.303325893589317,-122.32702675685294,38.96244519175891,1973-04-30,1984-01-31,
25.813419648599904,-124.44732896430408,46.27620238500384,1973-05-31,1984-02-29,
21.841935236344536,-121.19435961231754,31.559546026057127,1973-06-30,1984-03-31,
12.53820556129939,-126.7996270597336,54.65516205948229,1973-07-31,1984-04-30,
-1.7087729317464515,-123.69891321267856,35.87436338576117,1973-08-31,1984-05-31,
-0.28134546016454687,-122.14350024783909,26.803282532277425,1973-09-30,1984-06-30,
-7.668742996236437,-121.14578571564628,20.289800108838467,1973-10-31,1984-07-31,
-21.71308242771117,-124.74554681108849,30.135706039820427,1973-11-30,1984-08-31,
-28.858996373417046,-126.35238580840092,36.695734473022775,1973-12-31,1984-09-30,
-37.08205598040633,-127.05562004683753,30.620500632488305,1974-01-31,1984-10-31,
-33.426612041033714,-127.63729693716517,36.69088052938525,1974-02-28,1984-11-30,
-40.08352812427492,-125.01179159454239,23.463649843716798,1974-03-31,1984-12-31,
-44.0168753600123,-125.10350285442698,20.268806821993127,1974-04-30,1985-01-31,
-42.14760920546926,-123.39743565314939,13.3916457767889,1974-05-31,1985-02-28,
-37.453956240314945,-121.93471228864072,8.936063172963951,1974-06-30,1985-03-31,
-29.637998698957546,-123.16920260085506,13.611380808028995,1974-07-31,1985-04-30,
-29.16039982608878,-120.12788572595598,1.6251987258739513,1974-08-31,1985-05-31,
-18.90068388830384,-116.85996702824336,-7.309233707997861,1974-09-30,1985-06-30,
-20.03751543381682,-115.79567482940446,-14.055970675578699,1974-10-31,1985-07-31,
-30.6215453052033,-116.81955743476188,-14.700117330215937,1974-11-30,1985-08-31,
-37.096434665128676,-121.46463996779545,3.60058258696235,1974-12-31,1985-09-30,
-47.5094758787767,-121.05069167593494,-4.676150707749931,1975-01-31,1985-10-31,
-61.73639473589133,-127.21787336548114,16.264818467528265,1975-02-28,1985-11-30,
-72.34824218006142,-127.70719482060103,15.092459497205823,1975-03-31,1985-12-31,
-81.06498001115665,-128.53199991230395,18.148198469449174,1975-04-30,1986-01-31,
-95.99835851234857,-131.2249837136808,22.379643983753102,1975-05-31,1986-02-28,
-102.51915964150716,-132.56134428217166,24.872420152467924,1975-06-30,1986-03-31,
-97.51997105953897,-128.3935797620283,7.906687817420859,1975-07-31,1986-04-30,
-93.11033089642231,-126.28937089825416,-2.244471337398819,1975-08-31,1986-05-31,
-86.18213430357063,-127.28446418756137,7.699211831969948,1975-09-30,1986-06-30,
-93.3918276849416,-125.01041792677431,-5.573434401463858,1975-10-31,1986-07-31,
-99.70357739786148,-121.21155942708495,-25.213020047740834,1975-11-30,1986-08-31,
-102.38437034466035,-122.19485371913372,-21.661218200573952,1975-12-31,1986-09-30,
-104.66112630838262,-123.83470215786014,-18.90500234565946,1976-01-31,1986-10-31,
-117.29614328998488,-125.17229151798844,-17.907125919005196,1976-02-29,1986-11-30,
-121.30878714687518,-125.08294968888566,-21.35487435250136,1976-03-31,1986-12-31,
-115.9755447975189,-127.74289594142105,-7.822332510425918,1976-04-30,1987-01-31,
-115.22408022018054,-125.19382535945242,-17.984986581215203,1976-05-31,1987-02-28,
-118.51464618492896,-124.76389169128582,-21.13901220942081,1976-06-30,1987-03-31,
-116.21554190955287,-125.0633974819303,-15.701832366340433,1976-07-31,1987-04-30,
-114.72814240341813,-123.08813909471478,-24.792526770287964,1976-08-31,1987-05-31,
-116.16995327549401,-128.23225334329777,-4.930577677346391,1976-09-30,1987-06-30,
-116.98799162000961,-123.99519414942021,-23.38309204555018,1976-10-31,1987-07-31,
-124.58771851478765,-121.9412951066511,-35.39622675652126,1976-11-30,1987-08-31,
-127.40472728903573,-121.11232778341771,-41.181148654255715,1976-12-31,1987-09-30,
-125.68050930410521,-122.22911541322941,-40.353423898168074,1977-01-31,1987-10-31,
-119.85503448293065,-120.03391248690787,-48.654247334604506,1977-02-28,1987-11-30,
-118.80865842170017,-120.01524250057139,-46.84056761603444,1977-03-31,1987-12-31,
-120.48725596611267,-122.42933953601614,-37.97594889399846,1977-04-30,1988-01-31,
-121.78692523042443,-122.47990529804244,-38.65008500590393,1977-05-31,1988-02-29,
-107.83110338493128,-119.80942924296025,-45.856452140294756,1977-06-30,1988-03-31,
-103.01196666716992,-123.58194850763192,-27.84082060576769,1977-07-31,1988-04-30,
-93.27680841935451,-120.41640624580681,-36.20411829980385,1977-08-31,1988-05-31,
-89.48761348488762,-117.39169841268878,-50.84015889137863,1977-09-30,1988-06-30,
