x1,x2,x3,dates,target_dates,target_sunspots
-19.841566265018205,112.60273068041012,72.36754360541072,1752-01-31,1762-03-31,45.7
-29.475426656593736,112.19379710783885,67.96660773365743,1752-02-29,1762-04-30,60.2
-17.97865350453991,112.21100942361257,70.53473355554996,1752-03-31,1762-05-31,39.9
-2.5190180931336768,116.86587689238989,57.18147935767303,1752-04-30,1762-06-30,77.1
13.198182792897345,114.0709604311379,73.5160485073734,1752-05-31,1762-07-31,33.8
11.379820126913165,112.85850737542705,79.17837285225451,1752-06-30,1762-08-31,67.7
26.88380347562881,114.80201207165963,74.98981539391062,1752-07-31,1762-09-30,68.5
19.634593319770147,115.91202189913504,71.29122448312238,1752-08-31,1762-10-31,69.3
-1.8423121844429544,113.77576336961711,70.74458837153647,1752-09-30,1762-11-30,77.8
-17.03088493242808,114.70105788501886,59.7521388375926,1752-10-31,1762-12-31,77.2
-17.049760201988065,101.0351682116455,113.37560210071433,1752-11-30,1763-01-31,56.5
-21.144161402900988,110.87587716788718,74.86337403415747,1752-12-31,1763-02-28,31.9
-26.293837714486063,112.2313703638557,62.92018985720496,1753-01-31,1763-03-31,34.2
-41.12298929095236,112.5690215141618,54.690170040164546,1753-02-28,1763-04-30,32.9
-29.149861404015144,111.06405727918846,65.57478817719456,1753-03-31,1763-05-31,32.7
-29.11644339943245,110.33612997771169,69.03706440515576,1753-04-30,1763-06-30,35.8
-31.840327633884623,109.32792843382562,72.32330130312755,1753-05-31,1763-07-31,54.2
-42.38040784840867,108.2178980178312,71.50275549756188,1753-06-30,1763-08-31,26.5
-39.683759812004375,107.11320095764015,80.96455942740931,1753-07-31,1763-09-30,68.1
-53.94985816421733,105.61106686737267,78.07184155125776,1753-08-31,1763-10-31,46.3
-64.76558552675604,110.35328609705472,52.87536018338536,1753-09-30,1763-11-30,60.9
-68.33004864115466,113.28216598641777,41.283887343933145,1753-10-31,1763-12-31,61.4
-78.12258035036625,111.904014301138,43.753074989915426,1753-11-30,1764-01-31,59.7
-86.41255089067012,106.36147511246844,64.74578024736545,1753-12-31,1764-02-29,59.7
-101.2072382868257,104.68023443984832,62.73528491533016,1754-01-31,1764-03-31,40.2
-113.56562699635161,105.75215947949849,55.68522986565531,1754-02-28,1764-04-30,34.4
-119.98628353640568,101.49601017266492,72.78476889189935,1754-03-31,1764-05-31,44.3
-128.11083244121238,100.7343422831499,70.7212604498846,1754-04-30,1764-06-30,30.0
-128.94225550294817,100.65115592953649,69.43562318090693,1754-05-31,1764-07-31,30.0
-129.9910626650825,105.58345166483498,46.26849816006712,1754-06-30,1764-08-31,30.0
-120.3190343891269,100.60555065280073,71.37262481534667,1754-07-31,1764-09-30,28.2
