x1,x2,x3,dates,target_dates,target_sunspots
-7.668075613676265,-121.12108792225605,18.89084611570846,1973-10-31,1984-01-31,
-21.711101061859257,-124.81181199165623,28.690379219510827,1973-11-30,1984-02-29,
-28.85720152632159,-126.46244850870858,35.22171579888289,1973-12-31,1984-03-31,
-37.079777501977375,-127.1396162755199,29.153872263552262,1974-01-31,1984-04-30,
-33.425276251236326,-127.72786586855085,35.193198098183096,1974-02-28,1984-05-31,
-40.08392809391774,-124.95130588846429,21.993104707068543,1974-03-31,1984-06-30,
-44.01600951584976,-125.06554839750504,18.819850139403687,1974-04-30,1984-07-31,
-42.1489371341979,-123.23022068373723,11.94145432706705,1974-05-31,1984-08-31,
-37.45652183778139,-121.69501728862897,7.493264488160647,1974-06-30,1984-09-30,
-29.638667021988578,-123.01626077606268,12.169008978102752,1974-07-31,1984-10-31,
-29.163407142259246,-119.82277078223069,0.21014771835610607,1974-08-31,1984-11-30,
-18.904740409517103,-116.49302834644124,-8.675208776002247,1974-09-30,1984-12-31,
-20.042895084222934,-115.33351834192912,-15.418398114000663,1974-10-31,1985-01-31,
-30.625839217632482,-116.38292285468877,-16.060315610044483,1974-11-30,1985-02-28,
-37.09789947365696,-121.24288997747736,2.1933814419925883,1974-12-31,1985-03-31,
-47.512302826141884,-120.72655354503291,-6.083655528019513,1975-01-31,1985-04-30,
-61.73522043010236,-127.15378057327601,14.800319077347524,1975-02-28,1985-05-31,
-72.3475292009032,-127.61352392928582,13.615065160459139,1975-03-31,1985-06-30,
-81.06425190056805,-128.45669809385552,16.655786618277393,1975-04-30,1985-07-31,
-95.9953540974085,-131.2443066935739,20.876191242676192,1975-05-31,1985-08-31,
-102.51522968007419,-132.6190782106197,23.358608746312754,1975-06-30,1985-09-30,
-97.51758513613122,-128.2969824972324,6.451327764998131,1975-07-31,1985-10-31,
-93.10944246370678,-126.05952715343241,-3.68401271132616,1975-08-31,1985-11-30,
-86.18162780617128,-127.10190343353385,6.226286104446126,1975-09-30,1985-12-31,
-93.39212903028556,-124.73407378205461,-7.000932305381649,1975-10-31,1986-01-31,
-99.70755253145649,-120.69487133731836,-26.609094573603873,1975-11-30,1986-02-28,
-102.38804042905713,-121.71087444334539,-23.071195146237354,1975-12-31,1986-03-31,
-104.66448663580908,-123.36681435509342,-20.339621743572078,1976-01-31,1986-04-30,
-117.29899380378832,-124.71489780632398,-19.3561592965577,1976-02-29,1986-05-31,
-121.31144442405827,-124.6069763532324,-22.79585233533167,1976-03-31,1986-06-30,
-115.97677092103595,-127.38944339749162,-9.302270992674492,1976-04-30,1986-07-31,
-115.22700236767012,-124.71682766915191,-19.44080896832675,1976-05-31,1986-08-31,
-118.517857414324,-124.2624414774637,-22.585724511101407,1976-06-30,1986-09-30,
-116.2193917423758,-124.58924503754348,-17.164727235092705,1976-07-31,1986-10-31,
-114.73229326626911,-122.5598830721835,-26.21709265133591,1976-08-31,1986-11-30,
-116.17082799983261,-127.91726293674624,-6.413455743027241,1976-09-30,1986-12-31,
-116.99243256251434,-123.43751322695961,-24.834848527359476,1976-10-31,1987-01-31,
-124.5927776187404,-121.28888691521489,-36.80930299240188,1976-11-30,1987-02-28,
-127.41055181772708,-120.39724880105463,-42.585286122101195,1976-12-31,1987-03-31,
