x1,x2,x3,dates,target_dates,target_sunspots
25.814628487647667,-124.49639897498433,46.035233225737464,1973-05-31,1984-01-31,
21.84232190093405,-121.21273574010534,31.323133968800672,1973-06-30,1984-02-29,
12.539278712768798,-126.85383399357292,54.405329907039814,1973-07-31,1984-03-31,
-1.7084667961737663,-123.71875743078559,35.63031651107096,1973-08-31,1984-04-30,
-0.2809414958019675,-122.15606568163834,26.566139379054775,1973-09-30,1984-05-31,
-7.66872103127831,-121.14415156051325,20.053553024336065,1973-10-31,1984-06-30,
-21.71264774807955,-124.76056502701226,29.891997453440826,1973-11-30,1984-07-31,
-28.858512277029366,-126.37474382777343,36.44692988659391,1973-12-31,1984-08-31,
-37.081492414177134,-127.07108224972255,30.37214914003281,1974-01-31,1984-09-30,
-33.42625781488135,-127.65516095220637,36.43779190869607,1974-02-28,1984-10-31,
-40.083550942982924,-125.00919690372281,23.217026039379977,1974-03-31,1984-11-30,
-44.016693785828274,-125.10123638216139,20.024610892246926,1974-04-30,1984-12-31,
-42.14798684967419,-123.37737383795896,13.148551213192812,1974-05-31,1985-01-31,
-37.454752739424016,-121.90226698678326,8.694020322901679,1974-06-30,1985-02-28,
-29.63804530875189,-123.15591061298498,13.371532558579407,1974-07-31,1985-03-31,
-29.16135672708068,-120.08502407272381,1.3879282866030735,1974-08-31,1985-04-30,
-18.90229943555961,-116.79632096724882,-7.542119725547381,1974-09-30,1985-05-31,
-20.039187846013235,-115.72386204877562,-14.285077384873432,1974-10-31,1985-06-30,
-30.62305149376223,-116.74947787419606,-14.929998115941014,1974-11-30,1985-07-31,
-37.09712110880622,-121.42829799010131,3.3619374416671675,1974-12-31,1985-08-31,
-47.51039037329779,-120.99991883674777,-4.913796692137249,1975-01-31,1985-09-30,
-61.73618026418508,-127.20885510876245,16.016829179244507,1975-02-28,1985-10-31,
-72.34805243300997,-127.69607679600327,14.843477627449207,1975-03-31,1985-11-30,
-81.06477875488764,-128.52424466374654,17.896600186900542,1975-04-30,1985-12-31,
-95.99758065903994,-131.2314956697834,22.12560624603683,1975-05-31,1986-01-31,
-102.51807914088991,-132.57573137288162,24.617208964068386,1975-06-30,1986-02-28,
-97.51947599722877,-128.3801589515,7.660781370217883,1975-07-31,1986-03-31,
-93.11016279293324,-126.25925762759528,-2.4854941679634077,1975-08-31,1986-04-30,
-86.18222057992777,-127.25992726971243,7.451040219163843,1975-09-30,1986-05-31,
-93.39245103475356,-124.96165138011396,-5.817304462841083,1975-10-31,1986-06-30,
-99.70506653756331,-121.12584390560896,-25.450136620047278,1975-11-30,1986-07-31,
-102.38577850659685,-122.11405245997473,-21.90088138404276,1975-12-31,1986-08-31,
-104.6623164157425,-123.75933732934027,-19.147604244549797,1976-01-31,1986-09-30,
-117.29701478366192,-125.10348719140526,-18.150384894905912,1976-02-29,1986-10-31,
-121.30961454219043,-125.01110447642188,-21.59658485042092,1976-03-31,1986-11-30,
-115.97589132649745,-127.69404805017143,-8.06977510854792,1976-04-30,1986-12-31,
-115.22498331943744,-125.1242512565548,-18.22849007075077,1976-05-31,1987-01-31,
-118.51575648801894,-124.68686978015104,-21.38241455324954,1976-06-30,1987-02-28,
-116.21690629651523,-124.98741393839485,-15.94957484633401,1976-07-31,1987-03-31,
-114.7297135079958,-122.99914398965748,-25.034983070785238,1976-08-31,1987-04-30,
-116.17021711139358,-128.188025446135,-5.179257444306609,1976-09-30,1987-05-31,
-116.9892647580434,-123.91298783385712,-23.625487901675115,1976-10-31,1987-06-30,
-124.58952047660475,-121.83639513547298,-35.6350596120094,1976-11-30,1987-07-31,
-127.40661499832213,-120.99964953925475,-41.417240161391426,1976-12-31,1987-08-31,
-125.68232683739829,-122.1169674436263,-40.59197315389565,1977-01-31,1987-09-30,
-119.85704890783953,-119.91000207181776,-48.88715311602471,1977-02-28,1987-10-31,
-118.81084556017092,-119.8900674614944,-47.075365884402885,1977-03-31,1987-11-30,
-120.48871207843055,-122.32700580581053,-38.21257461760952,1977-04-30,1987-12-31,
-121.78849266694806,-122.374467418512,-38.88757609856035,1977-05-31,1988-01-31,
-107.83289305038079,-119.69334025457836,-46.08771563541794,1977-06-30,1988-02-29,
-103.01306364594045,-123.49732590561663,-28.079816243378428,1977-07-31,1988-03-31,
-93.27856104831291,-120.31163638569699,-36.43910736252725,1977-08-31,1988-04-30,
-89.48972511327263,-117.26516688645243,-51.06722776510564,1977-09-30,1988-05-31,
-73.841548765315,-115.67280158881701,-52.73985753910314,1977-10-31,1988-06-30,
-71.90162761323067,-112.6139231745645,-64.18890325865358,1977-11-30,1988-07-31,
-63.6199132417469,-109.96931602434547,-72.54273991490713,1977-12-31,1988-08-31,
-56.01687955656705,-109.39979164079935,-77.05424782286246,1978-01-31,1988-09-30,
-23.812125371525802,-102.65715079126211,-96.19832491410165,1978-02-28,1988-10-31,
