x1,x2,x3,dates,target_dates,target_sunspots
-0.279726903369457,-122.20779204827484,25.548415357697518,1973-09-30,1984-01-31,
-7.668077234183238,-121.13864321882616,19.041997796488925,1973-10-31,1984-02-29,
-21.71110182557576,-124.82565522024932,28.8480594874004,1973-11-30,1984-03-31,
-28.85720152027524,-126.47209415289586,35.38232735106159,1973-12-31,1984-04-30,
-37.07977331340923,-127.14653603799395,29.312550326895924,1974-01-31,1984-05-31,
-33.42527296004519,-127.73273941004166,35.35398598877477,1974-02-28,1984-06-30,
-40.08393216069357,-124.97822395560978,22.15238655674935,1974-03-31,1984-07-31,
-44.01600852257278,-125.08463378345759,18.97608758993775,1974-04-30,1984-08-31,
-42.14894375984794,-123.26824482265424,12.098504992122923,1974-05-31,1984-09-30,
-37.456533817610854,-121.74559704205788,7.6505141122834015,1974-06-30,1984-10-31,
-29.638671933518296,-123.04995115645062,12.324675214357377,1974-07-31,1984-11-30,
-29.163421857966316,-119.88194817446646,0.3651659521007288,1974-08-31,1984-12-31,
-18.904755084010976,-116.554025672977,-8.526497754223323,1974-09-30,1985-01-31,
-20.042910506889438,-115.39971721362606,-15.271828535224563,1974-10-31,1985-02-28,
-30.62585443974867,-116.45084374571945,-15.91226321949118,1974-11-30,1985-03-31,
-37.09790510607584,-121.2833057462311,2.345538679670575,1974-12-31,1985-04-30,
-47.51231080252974,-120.77810889413826,-5.931728197307568,1975-01-31,1985-05-31,
-61.735217550119195,-127.17551821297535,14.958412038850353,1975-02-28,1985-06-30,
-72.34752615624659,-127.63677337296393,13.773739219890903,1975-03-31,1985-07-31,
-81.0642512120851,-128.48396475568774,16.81756368184605,1975-04-30,1985-08-31,
-95.99534669851076,-131.25848283930537,21.039028210285636,1975-05-31,1985-09-30,
-102.51521956426909,-132.62771960052135,23.522352098357068,1975-06-30,1985-10-31,
-97.51757828333892,-128.31951948550835,6.608303115669289,1975-07-31,1985-11-30,
-93.10944050703742,-126.09721315067675,-3.528806301674208,1975-08-31,1985-12-31,
-86.18163403177951,-127.15049546972065,6.388953433425146,1975-09-30,1986-01-31,
-93.39213515644636,-124.7895707766095,-6.84346148974653,1975-10-31,1986-02-28,
-99.70756277188198,-120.76877788385981,-26.457702068459017,1975-11-30,1986-03-31,
-102.38804929615176,-121.78050723415288,-22.91864007849247,1975-12-31,1986-04-30,
-104.66449365667273,-123.43308157824323,-20.18514441241294,1976-01-31,1986-05-31,
-117.29900104971263,-124.78310390496485,-19.199239532241393,1976-02-29,1986-06-30,
-121.31144960693749,-124.67357161796109,-22.640614570692993,1976-03-31,1986-07-31,
-115.97677405732166,-127.44503792006071,-9.142389088058687,1976-04-30,1986-08-31,
-115.22701304503492,-124.79248958960649,-19.28185447835664,1976-05-31,1986-09-30,
-118.51786807154657,-124.34000151791129,-22.427799978338154,1976-06-30,1986-10-31,
