x1,x2,x3,dates,target_dates,target_sunspots
-19.827339188762036,112.55039755872681,72.50803983411815,1752-01-31,1762-02-28,72.8
-29.461362425154906,112.14222670195548,68.10818408684706,1752-02-29,1762-03-31,45.7
-17.96432615862999,112.16327398048644,70.67412075679906,1752-03-31,1762-04-30,60.2
-2.5042681051846105,116.83340147724638,57.327773279534355,1752-04-30,1762-05-31,39.9
13.21219958703264,114.006393797773,73.66161003227113,1752-05-31,1762-06-30,77.1
11.393933191871994,112.79352472207124,79.32016969712005,1752-06-30,1762-07-31,33.8
26.898217961781107,114.74490415728737,75.13344720104172,1752-07-31,1762-08-31,67.7
19.649309928789336,115.86556333297202,71.43463435242474,1752-08-31,1762-09-30,68.5
-1.8284505405847968,113.71130515155714,70.89088113127121,1752-09-30,1762-10-31,69.3
-17.016249229090153,114.66775417385472,59.89483397281081,1752-10-31,1762-11-30,77.8
-17.037000749200118,100.92247511860967,113.50239712623603,1752-11-30,1762-12-31,77.2
-21.130348565373783,110.81245942377926,75.00394288826435,1752-12-31,1763-01-31,56.5
-26.279618746839848,112.1884570716548,63.0612497271826,1753-01-31,1763-02-28,31.9
-41.10861205029762,112.53864109682274,54.831315068759395,1753-02-28,1763-03-31,34.2
-29.135758197852017,111.01762876784424,65.7142982434591,1753-03-31,1763-04-30,32.9
-29.102300938473054,110.28874154059775,69.17450414896392,1753-04-30,1763-05-31,32.7
-31.826454050382022,109.27194325591421,72.46066581504564,1753-05-31,1763-06-30,35.8
-42.366677191159376,108.1612424996374,71.63924368312165,1753-06-30,1763-07-31,54.2
-39.66991849617916,107.05268276160645,81.096877032202,1753-07-31,1763-08-31,26.5
-53.93629471943529,105.54888993411086,78.2039299450387,1753-08-31,1763-09-30,68.1
-64.75142052283842,110.32407235378588,53.014071033028266,1753-09-30,1763-10-31,46.3
-68.31561347046298,113.26678293685467,41.42700086055098,1753-10-31,1763-11-30,60.9
-78.10813847114795,111.88953004924365,43.89314149555721,1753-11-30,1763-12-31,61.4
-86.39865944915155,106.32211632193943,64.87751907314285,1753-12-31,1764-01-31,59.7
-101.19344181380953,104.64423607004946,62.86464033830082,1754-01-31,1764-02-29,59.7
-113.55143255918196,105.7330018003195,55.81383777577799,1754-02-28,1764-03-31,40.2
-119.97245973741298,101.45829548292639,72.90642173096641,1754-03-31,1764-04-30,34.4
-128.09723340872202,100.69405403962749,70.84356543883702,1754-04-30,1764-05-31,44.3
-128.92864606168988,100.61240764561951,69.55789887371516,1754-05-31,1764-06-30,30.0
-129.9769619442247,105.57161929468506,46.398608678565175,1754-06-30,1764-07-31,30.0
