x1,x2,x3,dates,target_dates,target_sunspots
-19.704124992150692,113.55086865155825,70.351087956471,1752-01-31,1763-01-31,56.5
-29.335658567500776,113.0160692509213,65.97666218391214,1752-02-29,1763-02-28,31.9
-17.837714574185505,113.04167257645426,68.56174469653065,1752-03-31,1763-03-31,34.2
-2.371332896526791,117.42312385899102,55.1304453301911,1752-04-30,1763-04-30,32.9
13.338422309910635,114.96694347203567,71.49989113738766,1752-05-31,1763-05-31,32.7
11.518580903589857,113.83440298587696,77.19327373925685,1752-06-30,1763-06-30,35.8
27.022549264462356,115.756808301908,72.94407974407471,1752-07-31,1763-07-31,54.2
19.777097072868678,116.73233019580809,69.2523044564539,1752-08-31,1763-08-31,26.5
-1.702166476526828,114.59646556466903,68.73957078992284,1752-09-30,1763-09-30,68.1
-16.88971594442143,115.38645973599708,57.70156198201779,1752-10-31,1763-10-31,46.3
-16.934720326247497,102.88003281305862,111.513617761586,1752-11-30,1763-11-30,60.9
-21.008984071364136,111.8661463778435,72.87781114667956,1752-12-31,1763-12-31,61.4
-26.154889986484463,112.98650979571347,60.914454307063004,1753-01-31,1764-01-31,59.7
-40.982997312403704,113.23967799210651,52.64981810009097,1753-02-28,1764-02-29,59.7
-29.014672718731138,111.9731924474277,63.547405604012354,1753-03-31,1764-03-31,40.2
-28.98180576162529,111.28076762915093,67.03521565590793,1753-04-30,1764-04-30,34.4
-31.70656667150775,110.32392755302752,70.34469584816776,1753-05-31,1764-05-31,44.3
-42.24831734428907,109.22234248079916,69.53405712207065,1753-06-30,1764-06-30,30.0
-39.55334873557702,108.28416962928446,79.02172355389996,1753-07-31,1764-07-31,30.0
-53.82017047837568,106.72159420595351,76.15985354377358,1753-08-31,1764-08-31,30.0
-64.62948473648298,111.06261859293947,50.84572315707857,1753-09-30,1764-09-30,28.2
-68.18799153595171,113.75028528687541,39.21119246803068,1753-10-31,1764-10-31,28.0
-77.98118148291178,112.39910967602043,41.71431574284749,1753-11-30,1764-11-30,26.0
-86.27895118928959,107.24672016037978,62.81162075999503,1753-12-31,1764-12-31,25.7
-101.0749241545828,105.557039874015,60.82148401589505,1754-01-31,1765-01-31,24.0
-113.4285350357797,106.42682165727942,53.782912401053366,1754-02-28,1765-02-28,26.0
-119.85435317475036,102.4693097667249,70.97315870746223,1754-03-31,1765-03-31,25.0
-127.98005753227716,101.70331208909629,68.91063731371781,1754-04-30,1765-04-30,22.0
-128.81090454080294,101.59211322431626,67.62910976340797,1754-05-31,1765-05-31,20.2
-129.85134344444103,106.09800259462561,44.36726631705541,1754-06-30,1765-06-30,20.0
-120.18570582895194,101.50846004114773,69.5969803761083,1754-07-31,1765-07-31,27.0
-123.2544974490052,106.8098404040952,43.07991592687364,1754-08-31,1765-08-31,29.7
-129.84728827263493,111.90223183218166,18.558910791107916,1754-09-30,1765-09-30,16.0
-120.15215296733176,111.27168320650608,25.93208663454653,1754-10-31,1765-10-31,14.0
-123.65511638472526,111.11686869331851,24.507445350319866,1754-11-30,1765-11-30,14.0
-132.21431029028903,107.73373230274431,35.747304261694595,1754-12-31,1765-12-31,13.0
-140.4035710856096,106.91485653905879,31.86239622005142,1755-01-31,1766-01-31,12.0
-143.38892623639308,105.52694979416914,35.76288012961724,1755-02-28,1766-02-28,11.0
-141.63763897367363,101.18498699183586,56.121747546624704,1755-03-31,1766-03-31,36.6
-143.20036502313076,103.08393034161524,47.76231158088903,1755-04-30,1766-04-30,6.0
-151.21585192412203,101.92594275480205,50.19906385129861,1755-05-31,1766-05-31,26.8
-157.5657930315246,104.38314121900079,37.44228087168214,1755-06-30,1766-06-30,3.0
-158.11936400076493,99.93016906320044,54.80561452588184,1755-07-31,1766-07-31,3.3
-163.08901943664478,105.2771638626264,30.783226277610762,1755-08-31,1766-08-31,4.0
-162.48626761999225,107.52468820731612,19.07403219803823,1755-09-30,1766-09-30,4.3
-150.7490983660931,106.30097263172796,28.290011142257754,1755-10-31,1766-10-31,5.0
-154.85602143056073,108.22597299759425,17.401992798120954,1755-11-30,1766-11-30,5.7
-152.50221374830252,110.18029207487331,7.804614012873367,1755-12-31,1766-12-31,19.2
-149.0884454421119,109.43398362711896,8.241000356752176,1756-01-31,1767-01-31,27.4
-149.46603129903656,110.7251153298304,3.207233221102556,1756-02-29,1767-02-28,30.0
-151.3711519992753,108.3866615242057,12.96510689568719,1756-03-31,1767-03-31,43.0
-153.25482160094646,107.95792098027532,15.099299817668118,1756-04-30,1767-04-30,32.9
-156.17240539919126,107.59341928450571,15.22717708356855,1756-05-31,1767-05-31,29.8
-153.30370863380986,108.041005779391,14.689707769120764,1756-06-30,1767-06-30,33.3
-159.0381134911384,109.22961647090177,7.53264720468522,1756-07-31,1767-07-31,21.9
-162.92205212434553,107.09819409125053,14.411861724233967,1756-08-31,1767-08-31,40.8
-159.34512688905934,109.18150587793308,7.180229795212609,1756-09-30,1767-09-30,42.7
-151.75528767398612,108.81512618020652,12.83490553640197,1756-10-31,1767-10-31,44.1
-155.14577156895817,111.20957612528268,-1.150129611116906,1756-11-30,1767-11-30,54.7
-155.6680067926206,113.59507694869195,-11.394970074893772,1756-12-31,1767-12-31,53.3
-155.98446759410308,113.34344342008237,-14.941784287108387,1757-01-31,1768-01-31,53.5
-150.54679498353147,113.80853761725724,-15.559099285957027,1757-02-28,1768-02-29,66.1
-143.41867037170638,115.70247581617542,-22.14949919149168,1757-03-31,1768-03-31,46.3
-133.49873019799597,115.32231557520569,-17.332791091438516,1757-04-30,1768-04-30,42.7
-123.19010125702444,116.57022375456785,-20.19134967695501,1757-05-31,1768-05-31,77.7
-124.6183067384113,115.19210495662445,-13.958844452849542,1757-06-30,1768-06-30,77.4
-120.95087239858464,116.16140156843488,-16.435368572927626,1757-07-31,1768-07-31,52.6
-107.16555727965908,119.7909286822299,-28.37273260156494,1757-08-31,1768-08-31,66.8
-93.97583309182318,120.53988384469498,-25.74908800759192,1757-09-30,1768-09-30,74.8
-87.83727889500678,118.17144409743541,-12.571843909213863,1757-10-31,1768-10-31,77.8
-77.16314149321376,123.47826494135059,-34.17791476614703,1757-11-30,1768-11-30,90.6
-77.18196699311996,123.60336853836407,-33.80416122221848,1757-12-31,1768-12-31,111.8
-67.77767603973216,123.30753730966354,-32.96062375085375,1758-01-31,1769-01-31,73.9
